"","GSM506013","GSM506014","GSM506019","GSM506020","GSM506023","GSM506015","GSM506016","GSM506017","GSM506018","GSM506021","GSM506022"
"CIDEC",75.9756164120084,109.658745490431,118.740290449106,73.1537695987845,92.49581101574,99.9019847161242,97.2991750436104,117.532849054929,82.2823829481073,60.2280649594925,78.6074618298197
"CNTNAP1",332.607441167739,281.090179511944,257.319474596342,378.727820095617,325.173956435768,268.035057935857,193.670768277282,287.804688571666,198.880529641824,160.227621891312,206.27644747486
"XYLT2",6.6874181686097,21.5713785325017,4.0514102450391,7.97432444901235,5.45613338489186,5.87146191774931,9.62872723372477,3.461593049674,6.41978673050129,13.7992722371067,3.63040066142629
"HPSE",11.3757831486827,5.45438180248748,38.3664251783244,15.1096771229146,9.85035018176662,13.6428448108957,10.859374460688,8.8162087273831,10.0280665881947,35.5560660096836,26.7378628316044
"EPS8L3",66.2281960774826,72.3847497879663,49.8731006974606,9.65574246696455,22.238930627025,78.7877967967146,63.4621235546685,42.591650634631,60.8189366371788,34.1291944963727,60.3413872640329
"TRIM68",57.932933290338,52.7407842800225,120.044582288777,53.2362162367669,75.7268085431748,87.4250543969503,50.4872988473227,116.627593224376,48.6108762281606,94.7597882914644,70.6840696794072
"C1orf50",67.8654043016681,38.6275030586965,80.3589127226033,15.5073934919208,48.9959317687749,21.6511505027262,46.4964807431683,50.4963244242549,58.9307654698864,109.691330703625,36.0578693032814
"LAMC3",20.7912816776296,53.7922547386835,37.865077363165,13.6118924559994,4.93645687382506,34.8393724217371,12.3197089478086,18.4669542476264,14.4071994630322,66.728947821339,24.8391904024929
"PRMT7",2.33408270846752,7.04068129709906,17.3512716792498,22.5363289683485,4.67733942829299,5.035534365165,2.85375718631801,21.2859964951273,3.39325965894709,13.892486300826,8.34123712117089
"SNIP1",18.1390659101101,30.7087543851048,12.0984469225623,8.42653075502456,22.7139122049209,21.4756153880313,42.5025000367417,17.3966099933476,26.1887857978814,32.3747756608936,32.5960870744644
"TMEM45A",51.0174978645151,37.5267335192205,52.0320243191922,36.3356442738345,57.3367961893176,61.6969172039572,46.6613933079117,35.3203144323107,76.3392191002029,72.9990980785313,59.6068065646282
"ELMO3",5.36466511599624,8.66216104891111,7.10858737020573,10.5708202937952,16.5210045247537,6.87430802248191,4.58240260189729,34.092682272385,5.54063167514848,6.74327506767919,13.6290920145993
"RAB38",7.7893427731767,5.438583212707,5.25978617161203,11.1427767787311,3.62843988993055,30.5108542498124,6.06771230934795,4.02615169348557,10.7402363834058,11.2202750305621,4.49187127782516
"ACBD4",99.3992922335715,97.4139135509543,34.9053890477072,23.9595823302256,84.2604922250579,81.605103312637,71.2816812406082,14.6583788346262,88.3424215208649,23.7399440062174,99.1638586466412
"CLSTN2",54.418273510247,11.1212913087296,66.8023335571031,77.7620050450763,66.7821905906713,8.65796851538028,11.0583541238219,58.3768219499477,48.907548697674,11.4262035254956,6.72525293753406
"TTYH1",319.046054055347,207.678582205281,227.512407807001,364.393909727276,108.695041945842,209.607079717259,207.767325074482,370.62490292935,237.566954495213,143.837548267067,387.50628017694
"SCARA3",150.097293140054,135.054964163015,91.5299366723294,132.323767236413,109.377447459485,205.914669759984,118.295630307363,79.4825307825351,157.839191476893,85.7946147900139,106.627804734471
"BORCS6",11.0284938450132,33.42104567851,85.2904169110294,11.6651798627378,12.1662697787309,5.98734992137444,27.2080571504361,43.119721836404,18.3817543208883,51.7956456518947,23.2178569504294
"RBFA",49.3071751559167,41.3284237820368,11.5109453536873,9.1788201856531,57.0457830469121,5.66323672156911,34.359505250553,21.2815340992792,18.4632785696371,14.4682058975406,26.7155635073212
"COA7",68.8379220898874,40.0348561702509,109.73349843189,24.18307595154,29.4528045161839,24.5871958699632,31.1618976278086,66.357372013698,25.5620219622348,34.8323352533022,12.5408202145408
"TTC33",63.4473043865837,39.765148318443,56.8942974489073,23.4566502953431,28.9122821704233,37.6320190246246,34.1334246718623,30.0301159472309,39.3404633258759,46.2435988117258,23.0428633560153
"EBI3",8.98494461710506,14.8637314278051,41.6711623496982,7.41277876842997,5.89384372408104,5.37120731718418,12.6067450392282,10.2290374128611,17.7701750854175,4.47550627292492,24.7139643080133
"SULT4A1",505.069142335043,623.94503348717,293.191845259805,399.399410790606,483.055224861076,377.828549989722,432.915693933354,299.010514967399,146.10612587236,26.2551309923084,218.950774784558
"AGO3",19.9278411603362,35.3203144323107,37.1369424697904,48.9825246667178,47.3168236505486,20.5876364634178,33.1325649348546,36.6317270210819,23.9655749434848,48.6181150412518,50.4104546507181
"FAT4",48.5608364066423,22.0110677461001,37.4178548722228,72.4277434638608,44.6000961029261,28.995701578674,22.182260215577,42.3911461358218,44.2059429906222,51.8582812107552,31.3596996565222
"PXMP4",121.15873591928,109.859398269564,110.993339096278,183.906962375518,165.411033763456,110.9774361202,154.807923827376,125.926979513833,94.4305101548203,92.0718811560461,111.136078128361
"FA2H",647.625375847137,327.853873600662,574.772839868959,456.014222635496,499.297006733337,288.933853824462,458.883545999139,535.11363680295,502.515351616461,550.024465002676,317.07805366424
"ARHGAP10",48.0720541998057,46.6063925048674,54.967594556581,76.1473953237048,64.4151144449365,47.4911716031311,54.7532243926503,54.0175396798487,106.755437877806,69.9333057677866,23.3630136706884
"EVC",2.97163432781416,2.77024791980263,9.1160368566469,9.0452856486095,8.14147947516861,3.15921598972752,4.44870367899226,5.05156699985783,6.21224769580803,7.89817570119506,3.55678012279414
"BCOR",17.0660728139921,6.81489848826274,15.9039837286949,4.78125240265003,8.94928464700441,25.1945518061243,11.9990368144681,3.57887801084162,21.1173521042346,19.4443089881073,20.7881046077205
"TREM1",23.99738380943,26.8512738227213,19.9123011849841,21.3932556295374,3.08721129173882,31.3065277928834,8.58045853295711,35.2042261323959,27.0864822903596,33.3551191317823,9.92234773551487
"CTC1",26.4284572918343,46.0040090327836,42.2035901236801,65.3155496828531,37.6441777596457,42.707963656715,35.708887739406,27.3355273450798,18.1796871216561,17.2728403793776,58.6360277496271
"EMCN",36.906245192543,28.8099658724932,38.1538282325792,3.76579846377214,7.95639143046036,47.0779208855936,32.1130426594266,28.9054128364411,48.5549455630546,81.6550983900976,5.78621657237295
"ANKRD11",4.79122475585926,4.06498724239175,4.51917471491939,16.9142593535305,3.41923688892476,1.91712528072932,5.71990332472887,21.6603406948302,5.69093872794811,6.15905286036351,4.7923856994079
"NKAIN1",63.5501211123416,75.0040425960249,49.4879722787614,23.0686371718485,112.169017676998,108.153747329758,70.7665999559475,80.1493595584296,64.2632970471631,49.2442785080964,23.4243035699086
"C1GALT1",81.8913521514552,55.9297049637049,54.2318213206253,96.7072874176701,94.3103132490016,37.2595337476531,54.8637985103182,64.4552805550977,75.0370260785366,84.4881858944111,54.418273510247
"RAI2",59.5990328367249,62.8954965577368,58.498354975834,5.93931344627464,58.4391149940758,45.3308745990691,41.144981847152,50.4712566293239,80.6995094143538,55.724256507136,33.0407773753249
"LRRK1",28.1043934209303,21.6757962471909,19.4497386824581,21.329189481737,15.0976321981433,24.681906846775,40.340701198039,17.5710831531958,8.19018058140412,35.2674141852061,8.31128791880632
"CLUHP3",105.88763992181,70.9925194624426,14.3762415872081,34.3811244091033,44.4630198508371,76.3608733022493,82.5151205738642,20.5720721611895,26.8697374219779,24.2079413661967,47.4865790244746
"TASP1",52.4991837045581,35.2528945608326,35.3567696164171,18.2573883224047,44.7880584207615,55.0718639248483,28.2322543522314,23.4475947327075,47.1373725926633,24.0777873066886,63.3595161719827
"BCORL1",69.5502061674391,80.740546850391,38.0033145097474,65.1860253214239,78.7289114508194,51.3456408450108,114.558971163183,46.6858343007899,74.8967579406981,54.9510293159621,39.8122819250248
"BICRA",75.1386472983929,83.7095850068199,98.7483091557518,36.7015931327332,48.8716684986604,16.0841595359831,75.936489489436,97.7704987146354,39.307506294888,54.4374304700126,88.5395784272501
"RIC8B",65.8311517718649,64.4757812056633,115.756833278731,80.0690839612817,86.5298235841125,118.453868767222,84.3113923814345,107.519653322252,68.2074295579058,96.1651712310091,50.4063491354579
"SLC35C2",40.9314927667526,66.8981035013714,75.1630258955316,72.8486217884927,46.9077049294303,44.3267941884747,47.8724817442375,58.4302552287807,31.9630989807344,64.9657400318361,32.8038240796177
"TMEM70",194.947404206139,289.832613647718,291.291378129508,243.445895091862,239.437853770851,284.958527576341,181.225047397775,234.184146690258,118.577729556237,393.440148158272,133.67511414305
"C4orf19",37.0092218033327,43.0555102106051,53.4202985751499,26.4171211926016,41.6541481499473,40.9261839539449,60.1957143481372,32.1291324088858,32.6732775008717,45.8331561044524,38.8282187311645
"MSRB2",6.04392883832158,3.96264785622759,15.393645920916,10.2134903639446,8.37649259051909,7.50324209720366,20.1460732477316,8.85579731331491,12.3527656801713,7.42144856644995,6.57178333893671
"DPEP2",4.91141376906306,6.84234298636505,3.55857165486508,3.85212495284129,20.0559095789356,7.42375222667729,5.22839202608071,4.48973544695972,5.68319388040781,10.4828580339207,6.72357419191758
"KLHL36",5.02289964251441,9.09738254925168,21.3883746020788,18.5016695571492,23.0136436108053,29.2563015591547,5.92369883199781,12.5886270882605,23.2272189143268,8.54025007394464,5.64798670041271
"EGFL6",42.5558753454093,52.4906676996035,27.8600119738218,26.2467804243916,53.4136043256192,49.1154266745258,30.9383110495673,49.4314488927903,28.7237579230263,33.8769325911157,36.2246968091638
"CFAP69",32.3369423597502,17.0403256380081,39.4796736441347,48.5407937497448,20.6489670562648,4.18500943578692,16.281895371217,17.6794249941179,23.706776733313,41.4354240126488,13.1040514138535
"NSUN3",70.2779288428501,73.6274801894679,103.031944691255,86.9725155819301,110.218386659908,56.8490777570129,69.7179343485627,103.544596818255,44.5493717177806,68.5094895106838,93.8718201071939
"POLR3B",99.4190744028369,80.3414643342061,98.8983559915692,57.7501898716024,125.187184906152,87.5591088399175,87.9346803462691,74.9792663994459,107.249522539554,57.6838274494426,120.225145797125
"TMEM127",8.87230866311924,50.915683754689,61.953407873631,20.3781400377661,18.4218484211857,7.54542148666452,10.1479485162329,14.5641727867433,10.5810490309051,16.5348754424084,9.05408652929611
"PAK6",66.8396835712674,56.6544806077236,41.3503510096425,48.3913413060461,35.9770360444792,48.2603768970042,35.6194478658045,66.1235927759793,50.7479894593156,32.0950667281106,93.8539569770584
"TMEM53",96.484356699018,132.36683099378,104.168658564,107.477965700247,104.596757314716,109.619183275156,136.038340108802,130.42515164186,50.0717203540602,82.5517760972127,101.11989952307
"LAMP5",147.677195109485,93.0744651822949,96.5945866795146,64.1056705737796,52.2554556888199,194.139659884327,69.3720390326705,263.474670972957,17.6592243148864,38.7124795733288,220.611036617886
"CA14",258.91312840886,219.570913215364,174.465295744819,227.607818340625,280.414725122081,169.977734715123,126.136693479081,206.413228778885,244.580476669504,246.331101092894,205.969753860682
"GIN1",62.4502390587959,54.1643389071245,51.3140122976408,43.7207466484698,46.6063925048674,51.4990450163899,34.5397596390266,47.9881460597375,42.5288119240508,50.9447825410412,33.7042940925652
"CUEDC1",5.45051839330488,15.9039837286949,3.66666163817455,19.1770703830338,7.97779173872193,2.26763745111099,6.73688278259332,2.13999147549981,2.71710904008859,2.19499715355981,2.30753459690479
"DYNC2H1",87.2533765817037,82.3810691076187,88.2807043807677,73.2169056766168,65.1747634006348,77.5665608692581,71.7914746759265,87.6580984946691,78.7565131962291,68.6244517661703,119.35347306837
"CCNJ",4.52545842839649,19.5818716407144,10.97288976017,12.9787124825216,7.01126964275455,29.5006512498958,13.4722529965586,13.0595769858569,31.9989884061615,23.5452015511534,16.998457848214
"CENPO",39.1718418210027,39.5313617421527,20.8467157951671,84.7414476079056,57.8575818528343,29.9709707739037,42.1017650510797,17.7863387302089,46.1249460970071,10.4025721046404,45.81237384339
"GDAP2",70.3818273543174,51.0174978645151,31.0653456702438,2.83440486471519,54.1697496481036,25.5053090775904,34.7964262118817,21.3825329126006,60.5591696793637,33.8918069396258,71.4350735975112
"C3orf52",3.32246324068864,3.83010034866828,3.71468808008508,2.23206259627556,32.992968047707,5.10243327007427,3.71259209917242,34.1745141118484,17.4911056144137,1.6811443484636,3.59296908645031
"OSGIN1",27.2297032892206,45.299575977598,49.2141519987536,13.2512473738609,44.3505743032334,94.2806741093963,80.3322885970869,57.3115476934178,48.5322394894717,26.7252863791242,26.4679631871566
"WFDC1",103.436643835636,83.5607956293425,85.9266661140271,36.1701883478663,107.025029704058,95.842470395653,45.9965041288061,110.460691735475,62.9866926332261,92.183380312854,69.9333057677866
"KDELC1",9.80095168490343,15.5073934919208,26.2984465082846,6.09267762063274,7.22440582004024,4.3965900827467,5.43332369926004,18.4399414711664,19.2862054811377,39.6705854713441,15.4756880631645
"SNAI1",33.4807024891498,11.7510515173716,8.50042427900615,21.7415442529999,22.1574970438943,14.8966533826275,27.1490769755512,3.98547977342274,33.4030459643933,13.5101464774938,25.1652700560778
"TTC13",66.0309035276744,62.6643820800791,77.5665608692581,52.7407842800225,87.9756353095275,68.857929645178,45.3895284736473,72.2599639777293,56.7323259125256,51.8675141675303,42.5089616986917
"PORCN",95.0697464339,128.657543263981,83.2257914219395,198.545270063331,127.461473973136,107.123335391723,104.442460496749,117.505146827481,101.334794294408,80.2873812270204,87.5003503762144
"HCFC2",55.3297708684512,47.4158845668559,42.8209854674795,57.9255193804236,55.2043190908488,52.416035934525,41.0449655574372,29.723953525794,58.1540957817059,56.4462176448198,45.0052846437617
"PSMD10",505.573997758595,449.46533935434,376.881011233124,332.981709951019,462.071043479141,374.23047000032,331.817567817245,316.912188021538,338.051107391096,444.092010110792,305.554665198924
"BBS10",39.8558859632574,31.3151273075645,33.369672675011,24.7679536820623,30.6629833937168,31.167153130165,54.4023162582551,25.1610567795808,51.2111152627342,41.8450661489192,28.8159579629439
"A4GALT",16.8970675330255,15.8133231210939,32.9220149931602,25.2393221914545,11.2444761113925,19.5418127917867,26.9559410078313,29.2652409173911,9.09032232268353,20.6064500945302,34.0583086683093
"DCLRE1B",15.1266535857701,13.8226596160554,9.28361335858285,66.4666865819507,34.9175501235734,12.3691819075701,21.1319262316151,50.7325829807457,11.4617887149484,24.8281826576296,32.8661278998478
"LRFN4",28.2359106724132,16.1007941226325,12.4517813811699,18.0432290647861,5.30390300944652,8.98936826074176,8.09167780512969,4.87076530211902,8.456371150058,10.5348849515164,23.8049546427597
"CHIC2",63.8980097743331,63.8700008484359,58.3489329791531,58.8460927067846,79.646859468287,64.8908124332976,61.1404724445086,57.1278598392808,68.2129702436861,78.1062770454262,49.0835136952557
"SHCBP1",8.16148887007882,11.9232714662518,10.5553546916401,35.9924570340493,18.2416176430137,15.5793323390772,5.07592627793382,8.62128088966307,14.5255548736606,11.7605591020773,12.0984469225623
"RAD54B",24.8033803682269,22.4868051202774,29.7301577331187,6.68244414117208,15.9362566304908,6.56430621999335,21.0185097583131,21.8782439654096,4.8333051386073,40.8631008667789,18.6013480177254
"ZNF180",26.1502516190304,13.06899591827,29.8266105136664,4.10259233408085,30.479134936021,35.1649411316747,2.6440381361966,29.7915762392688,35.0823847238982,32.2682067424201,26.1279459063094
"SOWAHC",49.4167793362625,39.5678236712877,34.6328675526183,64.4858111524761,58.2105665905794,50.9906785476805,41.5116643117715,36.444601240994,32.8937611735258,40.2834288146265,51.5712274535161
"SEC61A2",140.199968533228,103.085306604624,118.453868767222,165.985207394652,149.029281823865,88.3732669484623,114.43975358717,119.263839669582,100.053858704056,143.110980222422,77.4283088764444
"CLCF1",24.139232542806,30.8642588309656,9.13229213339308,28.9054128364411,12.2544764860744,30.7146356866496,30.7280048503739,11.8521669736585,22.2831811533591,13.3182587634755,10.2641213990669
"ENOX1",75.7641778026625,65.5937851612784,68.370103884492,95.2813432988388,73.2061989685237,66.2498644307928,70.0653096361264,61.6881319646781,52.2630866367063,67.5927765927887,77.6157038462609
"NEIL3",25.9916982075407,26.7719954273668,21.4910440869797,2.38070876247944,27.0040220966806,44.7880584207615,47.2201625505467,22.0199315622229,19.1166712631203,8.74543230122725,40.6497304039192
"TMEM40",62.8010319999381,55.4992056610253,46.9857179189268,58.8746777273006,59.1440640040827,39.790578497246,49.894585585522,60.7086184308249,46.3034037288197,34.9791889539923,53.31475132208
"RPAP2",7.44044551478014,6.00002057584806,3.16659127191923,3.01296124643692,9.81747773856874,29.4252256656438,18.8608524094565,22.1712652810866,6.91967318239521,6.40002681161738,6.86279404240773
