"","GSM77362","GSM77364","GSM77366","GSM77368","GSM77370","GSM77372","GSM77374","GSM77376","GSM77378","GSM77363","GSM77365","GSM77367","GSM77369","GSM77371","GSM77373","GSM77375","GSM77377","GSM77379"
"PAK1IP1",109.251023378605,142.009087524905,166.285342313156,146.953284528706,128.61765023624,149.480815713976,126.028706938757,134.194872645494,110.389480476242,159.853177732704,156.405777632072,164.336624488868,136.026411070474,129.135988932105,139.964030866226,113.550254395857,120.722490373076,148.311881836618
"NOC3L",351.848555752223,450.481037245238,481.188487416148,437.733353740165,358.389363172075,386.988013718353,325.394904768623,405.584130271016,384.29751910424,626.937418129806,517.526310753936,410.443659341888,376.393445343702,437.441060986712,396.987143169683,503.716034740771,913.223267420496,484.789425030864
"ISOC2",154.912969757414,218.621578299177,313.867987467095,206.974092598798,230.04230388327,259.063913401268,277.415258318129,259.012306156201,326.698807798518,185.942300372278,231.117058644898,311.49438792465,159.915033937635,217.60355169371,225.470813873684,164.480467753619,316.310044889136,303.668053383587
"GPATCH3",200.361505483423,169.073903610399,210.389776615517,174.503579798273,252.415258318128,205.558064340774,231.680683077987,227.898216465027,207.988523136114,180.580669269347,203.935535318183,260.299196751765,220.503543250754,265.104838335461,187.54743148489,237.350247860002,279.405881691845,198.487556110487
"FAM57A",194.730423324402,233.914332203009,303.369570839977,248.209811526954,265.013589262024,236.237553339832,218.036811979015,202.56731369649,175.248856794485,290.50706431911,368.488180679989,336.581924984795,342.889985184762,279.067993087208,271.023905385993,358.807858776613,223.706139973933,270.634384075356
"CNNM4",184.386965594094,234.620803772384,237.861280139141,277.748591651461,250.056028094818,270.827965261186,272.63748054035,250.017999348897,194.550737436716,147.060680564505,212.259268405298,144.411624517992,170.423914681813,140.176120976903,202.25671706587,176.183500476658,133.89230301521,198.415258318176
"PLSCR4",1433.30817855506,1543.60325949256,1352.68689307789,1429.29312997728,1236.29805296614,1348.00248501027,1334.85544258919,1273.96366204751,802.870641572226,562.493648621968,307.292463300819,792.229735850752,468.23217921225,404.362473016932,1155.34080867132,429.430850143118,216.291371720094,439.248591651462
"NABP2",137.970843913899,154.289589499547,171.835228432193,139.919796859476,230.288355743743,176.29681448824,166.158221718438,192.320609239947,180.480602206058,187.71286510217,218.177051403032,184.326693234938,213.712749827333,281.299876226868,132.93202013293,220.470813873684,130.415364902221,185.435956432824
"INTS8",453.497036102771,603.102911758076,513.642022756918,429.006422823301,467.047065547363,502.154966835686,537.196479863679,414.180168254866,407.338829338022,420.967972643975,444.068951346701,366.611305851061,336.396845258047,236.970813873684,399.147081250497,381.102705877081,241.441950147728,396.12007535072
"KLC2",148.8795447943,157.374696162152,202.148398705079,209.818967379895,177.282068354902,183.347190154546,168.603753848303,150.680754694685,144.637489876108,233.559881316011,221.369313249862,184.554440514739,193.515438193963,212.966784707956,186.693036096897,192.729849077901,249.346422198382,177.42886421595
"LRRC61",138.545220756779,137.591879024759,156.359703674293,128.150931665951,128.948165273198,162.955029907727,109.998870620403,142.797645369608,123.482910441695,146.780153767468,153.874783980841,180.11843647619,148.417382863488,170.749389208488,151.684439569421,137.271709703655,136.768464484814,159.130627277622
"ASPSCR1",149.580047416193,163.906905930862,221.252337548881,185.13748054173,262.455532858933,224.595714213619,238.324883237122,257.296560705655,264.672722525895,145.957099491025,180.637480544772,251.415814147964,167.53309493878,241.688903296876,184.871721484139,180.150230184648,337.052212606986,217.10799242238
"RPS6KC1",166.720309498419,186.693036096897,192.393411269332,197.49795056036,219.703498253354,175.779328027917,217.988332791792,192.70987953241,167.057172622703,133.324704679287,154.458969923299,148.472607474707,153.08398960058,116.622037036299,184.318185998317,129.107010070658,109.505999478582,154.856352334331
"ANO10",410.922535349951,322.739703212665,521.970813873683,438.802097458009,482.878982131594,456.863467066484,525.959773643295,447.242318038708,534.57274767545,368.831848751692,403.846976083757,363.081924984794,409.193036095906,360.334909735698,372.71408401523,423.325278715149,438.556466808367,381.052753677951
"YEATS4",111.963138871834,63.1966963266184,93.9024458298661,99.5830750835064,81.2506750039831,72.243101875238,88.9447116460246,97.1255251110623,60.4429025423915,208.526369429242,72.6925077164079,57.508870548125,70.2145521295118,75.9361865345954,61.5244057410991,75.5401187093424,72.5515906930081,51.0835422620606
"RRNAD1",191.304627096817,215.38347853216,226.500466384476,208.469286246407,243.200759560162,227.590727351695,267.901340394506,214.296747001211,223.099791428798,185.667355133036,231.693036095906,226.632878469032,192.047193101731,207.283038479994,181.778123279218,195.609790813792,319.335646106487,220.392527141052
"ZFAND1",829.916986684353,604.854631501918,672.586393446728,756.592247080329,834.248591651461,562.861198789928,751.046861523995,829.532459234259,613.851002646476,632.659439642656,551.438225616114,387.288306503209,426.266742651312,485.649349141002,560.719125128855,537.561946068736,302.438606687694,504.865987150379
"CERS4",206.104489332317,232.461670647766,536.417207989326,177.058302752096,305.310606456983,327.702300864568,303.211867112724,240.06847021687,293.609768420319,263.096476072149,376.698127060772,407.563802818494,190.859489484076,339.814782078894,241.200964703915,278.816176184088,972.11246085751,329.07473657192
"CDKN2AIP",359.972349265522,223.175083016715,203.825611919216,264.508925465543,300.236528310679,241.779428903794,257.394263008943,306.298253082095,254.548903498602,191.970813873932,243.198077630013,145.162905714421,222.950634205505,166.60752371449,287.781959532852,201.526369429258,85.583445184877,156.874417816805
"RAB17",440.193036095906,392.774087405287,761.156885947811,481.423523110938,560.850924032384,524.241571356978,577.631335579261,556.022019175634,486.438154654818,370.706163756327,310.137480540351,483.070866854635,349.197816500983,374.212951955523,366.202804801285,394.581924984795,778.144971471013,443.758581397982
"FBXL15",139.268759786071,153.819702129428,272.766890523724,147.449135489698,251.631245344635,230.114596838942,216.950723625183,194.883119258377,177.049233402024,184.067812929491,187.86600886193,303.273543028252,155.819094865887,158.157039932898,191.438153954582,164.632845437591,502.352603334429,214.015345354052
"PIP4K2C",345.717312892722,516.904151614442,540.14556574311,534.682426980226,508.503444506735,547.738406213279,530.349435313692,553.584726105878,422.60530891439,604.107844544546,747.443977939698,501.094255280263,551.99326783221,493.470813873685,531.188451967743,539.93448875107,474.389354262365,558.798668641761
"DDX58",77.5269203567908,93.3758054162737,84.2489155055856,83.0524808295705,81.7048010471691,123.089778169746,149.591066807356,106.510399355218,78.13311179287,145.254839389003,100.840392449414,109.181900110061,80.5107039335499,88.2242935138641,134.492610127676,118.036254668093,233.304147207017,99.5548394918283
"PYCR3",76.5651551123723,89.623002139423,133.340274065767,81.7923513703189,121.192637158137,101.405678343678,102.181211283725,88.1565793998321,107.045981593833,96.0386128623244,88.1522487718508,104.110698729285,65.3913420659554,94.0228190673672,77.4407240742237,74.3753547362801,213.257221024615,111.740079557688
"NFU1",460.216733536348,570.804147207017,721.382315646997,500.068192713517,624.269563927352,626.415258318128,583.054181461786,564.134647228836,585.133070428773,557.693036095906,574.533879909483,486.440565867908,388.539917586683,386.03459916219,492.65660439206,456.8250234165,560.340813711069,539.13748054035
"PCSK1N",72.0700147237182,66.8899856542263,63.834671770774,67.9517842091133,59.1679255051195,60.7018740256841,84.0931208263008,72.7815205812526,78.3744744434012,593.570268682504,104.878047652825,102.75431992795,138.87216599657,1022.55414720702,200.3597027626,107.0078925161,97.7446146106159,113.813370990066
"PCYOX1L",226.492853046822,199.573962508127,230.154219811522,232.755218556159,203.806100439396,224.323300666829,219.106307314604,178.319705992077,169.718405653982,205.635545435469,196.465096331311,259.62519282609,265.90854260534,224.55991395911,226.009281896958,213.531141440977,229.970813873684,262.043358544598
"REX1BD",77.7710469297128,113.993181324047,200.156048093475,123.154686168014,148.393345431379,177.15962923392,154.047558454224,124.565946407461,134.881725089864,146.188010214073,132.354803344157,237.825649285389,137.973331297584,101.100970365945,124.948747938309,139.423970576998,351.502558731062,186.521581245337
"HOXC10",44.5155171996587,48.2569047267171,48.2665657006024,37.8787242332555,47.5318116007814,43.1328466562558,38.7042101685358,37.4776082651553,36.9800691618559,40.6178950364354,44.2797104117466,55.6278526034727,53.4803985735961,40.6005658077716,40.5523463913571,42.4692998607588,34.9788361062062,49.4561366959883
"TMPRSS4",88.9166417505466,81.2728094582403,85.0076653442333,84.829138558579,79.0897114249028,74.8770215928722,83.0157585047745,72.3874950374966,63.0307441776956,1061.10257362386,193.120638631967,142.242354948462,423.858467220029,731.410870160759,107.976897784307,365.025662759682,106.980734583659,330.385780765522
"PNKP",141.873454617215,191.036522019489,232.277933630861,181.216333984666,197.504969766622,212.425994773097,199.202816858183,169.441886665666,176.530219142823,258.862164958886,296.168699863408,285.649429398843,231.359702762573,239.359702762573,217.72118355961,212.034981199485,489.095736873885,235.064185647888
"KRT23",46.0914129421921,51.0657326480915,54.1661152939706,55.0758224759675,39.6253106160135,51.1842669779717,47.9215034256091,44.6242854103971,43.8516920557421,42.5001265121451,53.9590685902273,64.1022022056646,59.4739463938038,55.2745694999177,43.8516920557421,54.7028731865012,56.1522611904345,56.704298973921
"ARID3B",191.898289434829,216.555462190273,185.415258319508,187.251516735693,187.720499775043,221.185877861203,198.121434121633,223.542463091081,176.823745676242,151.492986020927,213.964594546929,245.682742999991,234.521202725674,185.415258319508,199.445030050675,216.081924984795,210.19630067507,197.590012589903
"TUT1",105.115828461919,103.309584417746,121.693461158318,103.019976694282,104.301949238558,106.531145252661,108.86582456236,87.9488359356388,103.409939099857,140.258731308585,79.0770960749344,125.839818304166,96.8650696189771,97.3994184647431,90.1493545561991,92.8470664222306,159.22079063159,113.507787529886
"MYO5C",1563.63748054035,1767.77636942924,1630.97081387368,1575.92396529431,1426.33039630553,1467.10963204594,1913.71179353244,1475.83255386031,1642.06295370073,1659.77674755064,1350.1895668989,1216.02636942924,1293.18207664517,1208.24859165146,1550.47081387368,1616.00935710391,657.070274893986,1497.35501160896
"PAM16",132.108181380668,145.915265215033,193.973279430023,135.497140767711,192.069020470312,195.177559450642,167.173694948437,158.237140655158,162.030033908318,190.102343592461,214.168257790651,179.248591657789,163.785198196341,201.303194061523,133.761876525793,158.95561853015,282.886979471857,183.355273122561
"CUTC",217.96811590298,287.073688602127,287.892126639889,258.202685708298,355.796886193795,229.357021697651,272.477710681359,262.304147207017,262.323749465402,294.710339014331,388.855782292406,290.87422821679,294.442555654789,278.217294435591,301.1719766365,301.970813873683,280.36133563673,309.761203338327
"EFL1",272.014604946706,292.239855014444,313.765636638183,253.81050378603,305.415258318129,264.477110965623,293.13748054035,231.874213436771,256.979035265775,368.81099928185,382.486124343566,307.596794225962,312.659900734105,232.415258318128,283.378104435138,332.693036095906,308.750100725493,287.774887470938
"RMI1",209.333620137815,229.406603038661,196.72803202874,195.702607458694,191.807996820051,185.448361758232,190.316634519232,200.783535513785,172.446579661846,176.073051403525,202.347891360681,127.915420826334,153.915259862945,201.734837970121,151.047404854662,181.39569031403,65.2659236999521,139.689511871704
"FHOD3",68.309028098953,124.696824416613,77.2344127480505,78.7553158168399,134.841035335907,132.819590131115,98.3092960674924,84.0786382961597,169.821379302272,58.2158771033037,42.7390116107014,87.0810165592655,52.8346629798053,50.2600724841547,170.750039468727,46.0790193655698,99.7011592400095,159.962829825643
"SDHAF3",43.3844867562715,36.2019097156981,44.1847797496258,39.5935230149101,58.5531558773664,36.0917488694305,40.2938275827151,46.0729430993696,41.0529807993193,33.9298797656802,33.6358368496637,25.8499404996903,26.6257682256753,26.8229131301899,35.8805874761703,27.1709510784414,16.487876708589,32.8857298038113
"MRPS17",250.970813873684,264.057512312477,403.755292287172,267.848733398252,414.165323606584,260.615945643071,299.692701820245,313.151557467712,252.605968100825,294.595504244235,312.131525551712,319.323509807121,260.804147207017,252.216892071615,231.476876522833,246.517083534267,336.124539709595,308.65485581905
