"","GSM175776","GSM175777","GSM175778","GSM175779","GSM175780","GSM175781","GSM175782","GSM175783","GSM175784","GSM175785","GSM175766","GSM175767","GSM175768","GSM175769","GSM175770","GSM175771","GSM175772","GSM175773","GSM175774","GSM175775"
"FAM124A",37.260277,37.19701,29.339,31.858393,34.1185,34.564514,35.933277,38.52002,32.25185,34.27785,37.993103,29.643572,26.038174,27.13793,38.158897,30.797888,23.970121,28.806189,33.408943,40.612244
"TMEM59",21.95562,15.090092,16.948725,19.105312,24.282118,21.300076,25.550133,22.981167,24.328777,22.845707,19.63892,24.205368,20.689451,28.654867,26.80573,18.811193,22.367687,33.899242,30.667858,20.869028
"C2CD4A",22.344463,25.023825,38.106075,2012.9989,25.309238,37.60192,17.888796,27.047125,21.320417,20.530735,22.739853,23.050081,20.429422,17.80963,21.609205,21.037395,28.8032,22.230642,17.61936,18.807125
"LOC102724511",28.01415,29.00573,30.955181,31.022926,28.657066,31.983387,33.757744,30.536085,24.296137,17.771463,24.637629,29.643805,36.137352,30.04784,27.203184,40.146793,34.208424,28.71019,21.069405,36.73252
"ZNF562",25.744965,22.668558,21.508076,26.419886,29.71195,26.355112,29.07006,26.82523,28.122864,28.07681,22.10622,28.68272,24.440676,22.548613,20.645552,25.30528,20.664255,24.93363,27.918304,23.44104
"LOC102723661",28.913774,21.397991,28.336617,23.710468,28.10009,26.965185,22.633816,25.594965,28.365864,33.738384,25.970633,22.574556,23.369127,24.30248,25.31357,28.266535,18.974327,32.929386,23.28412,30.36559
"ZNF517",33.09384,29.63074,30.74747,33.251,25.706606,35.653873,38.570805,45.02502,23.528618,42.046684,30.354044,32.05219,29.471756,34.698135,28.2286,34.728767,30.399708,46.547604,39.85484,35.639492
"LOXHD1",35.66115,29.111807,27.16047,28.775785,29.107615,29.062277,31.427082,25.532297,26.05237,29.30508,28.692324,26.225056,33.287827,34.64528,30.748446,39.513783,27.390858,30.79109,28.320663,35.85225
"LINC00462",19.24818,21.594183,14.6093,21.1761,22.293385,22.122776,21.329111,19.045185,19.954172,20.11975,16.654541,20.980003,22.562809,20.680307,20.232407,27.516687,17.563189,21.644728,23.152664,21.491571
"LOC101929529",19.518446,19.518446,19.515453,19.818615,20.530035,19.494505,19.180824,19.085558,26.280901,22.740568,23.37635,21.28687,17.87589,25.28718,18.402304,22.126627,20.629349,23.068615,19.598993,23.423285
"TRBV27",29.044586,30.464746,30.573587,27.300482,28.9446,38.19946,32.991726,32.113415,25.962269,31.040083,27.363527,37.756393,40.46183,26.241123,31.600822,37.42451,27.85872,23.016172,30.96156,35.327595
"LOC101927702",50.27881,55.61252,53.733414,53.023746,49.82985,59.90775,49.970222,54.4686,53.06276,54.115097,55.58892,55.074432,65.8903,51.109795,56.87828,63.58082,49.096905,67.0097,52.242043,70.33236
"MAGI2-AS2",18.786158,15.922126,17.240679,19.843485,16.795887,21.306536,17.715538,16.587582,17.357773,20.214119,23.49774,17.120338,21.719456,17.546375,16.85495,12.382034,19.239014,14.4649105,12.711846,16.50449
"DSCR8",26.051884,29.73126,41.63639,32.211464,26.130564,27.444407,38.95036,45.106945,41.776688,36.3672,28.048851,30.456352,30.87259,32.042362,34.84256,35.557083,35.508743,33.167286,35.921432,35.502926
"CA12",36.816017,44.345924,44.27417,43.776485,39.789593,45.319553,46.76376,75.03932,43.157185,46.31467,41.721004,45.789463,41.702576,54.794437,41.73,69.66869,58.490665,30.745806,64.69898,40.11254
"ANKRD20A11P",142.73625,173.25023,156.55392,175.89095,169.63643,154.4343,238.41887,216.00455,154.6244,138.1751,174.4585,208.21745,172.9352,146.88974,150.6092,148.39532,208.58286,176.33972,163.1243,119.23882
"LOC100506797",83.88683,101.406265,90.37841,100.50227,88.52242,83.83113,90.234116,102.24162,97.53057,99.59091,69.10764,93.32571,84.32871,93.106224,98.8099,75.7466,94.4499,101.81695,75.36524,72.04712
"LINC01213",29.772467,30.580439,29.136332,30.95606,26.162762,26.276928,23.856358,31.47135,27.146135,24.209017,28.678562,23.928782,30.20988,24.985641,24.98253,31.70973,25.04892,23.69455,28.078009,32.052547
"LOC101926934",26.431265,24.652042,19.85923,25.479168,27.064135,23.56985,30.951935,24.915596,27.559929,21.97465,25.486082,25.063519,25.298788,27.717531,26.918186,28.847397,35.815014,39.120644,30.74714,25.972452
"LINC01500",17.093962,14.464842,17.066256,18.549835,17.505022,17.984734,16.786224,20.545738,17.528831,18.935684,12.804526,15.809798,17.20823,19.617805,15.245533,15.756898,19.936777,16.483986,16.129177,17.188265
"LOC101927342",31.350964,32.213745,30.147936,31.38863,36.620018,33.65663,24.625795,41.784424,29.3582,34.45277,31.455635,30.58165,30.76457,34.072166,24.2629,26.814487,30.418398,28.142797,34.939972,29.68016
"LINC01541",636.5423,857.73145,1243.293,2426.6355,1256.3037,534.67426,1112.5299,285.34906,403.85876,679.0208,80.49316,15.212652,10.276628,9.727299,22.14816,8.394362,8.339113,13.2571945,10.244957,29.753654
"LINC01255",17.228853,16.677877,16.768236,19.77068,18.36627,19.518967,17.87762,17.670797,18.793638,19.974283,21.25144,14.377829,24.119349,24.034983,18.987106,18.83942,17.384386,22.350857,16.88923,19.01228
"LINC00911",26.208136,36.53116,32.776703,38.204456,36.1635,33.31757,28.98801,32.462154,40.313965,37.471813,36.008575,33.248646,40.842598,43.433113,32.856243,31.479185,40.795776,31.317093,33.034073,37.363476
"LINC01339",60.620975,52.46892,48.424084,55.748962,62.401676,48.58691,52.047264,49.89816,53.964146,42.685867,47.88211,45.247704,48.04966,54.185627,53.167046,71.24834,48.039364,56.179855,40.2728,47.99237
"FBXL22",82.32184,85.64641,62.903664,69.62366,59.891525,64.09455,62.93715,56.3517,53.073753,46.979954,258.2737,211.91817,158.13158,130.38144,184.75725,67.649,70.728874,68.82289,142.59781,101.50573
"HR",70.552475,78.008385,73.846924,80.466675,77.425865,102.7876,86.356964,82.08908,71.236885,83.07482,70.810234,62.188576,98.016045,62.6968,78.76129,72.16585,85.02732,72.743225,69.724556,98.227104
"SOGA1",57.611427,49.381493,62.375942,45.872562,53.946007,46.37927,60.393417,51.149853,56.733852,64.17027,55.20932,57.573147,63.600616,74.06147,51.622536,44.69889,70.82891,62.82375,60.07667,60.674793
"TEX19",27.064981,30.72632,28.570536,34.28703,25.010733,37.919434,27.261312,29.131804,23.445059,28.07681,33.954002,29.997297,30.7843,25.682505,26.268484,32.69458,26.304314,18.106064,27.083649,27.14978
"ADAMTS9-AS1",11.238005,9.787856,14.101605,11.817978,10.506617,10.788368,10.615672,12.391425,11.7809725,9.802592,16.002277,50.762463,24.661871,15.328644,13.17962,23.082876,13.426158,13.504221,17.11776,10.755723
"PCP4L1",34.414604,29.785616,37.337814,33.88999,31.269634,43.919617,28.642893,33.809986,42.99207,35.11252,42.565468,40.382027,43.906487,42.491306,36.044403,45.01525,34.813274,39.943756,34.021835,32.042362
"ZNF385C",32.747475,33.01291,41.021862,39.937927,47.083305,38.802177,37.16554,33.790936,35.344696,31.234903,32.64343,28.284609,31.725512,36.894676,35.038403,42.855335,35.01978,34.806152,35.904743,30.47188
"LOC100506691",71.44668,55.416416,52.848087,77.58759,84.92926,67.28951,69.63375,67.594604,58.36059,62.81638,67.62349,77.85138,82.97363,74.13789,70.219765,91.14617,84.37123,106.05811,77.36766,66.85388
"LOC101927451",74.61996,87.893486,114.61351,74.34059,138.73355,121.42067,107.88867,106.937706,102.08004,90.24393,94.64764,77.61668,154.77444,111.48022,82.68006,122.14317,103.51328,127.18292,102.40098,75.78066
"LINC02081",19.752205,25.033766,25.233051,30.76383,23.976328,25.49045,23.5936,21.393532,22.890966,30.536434,21.622698,20.319939,21.38474,26.587307,28.273228,24.509462,21.94969,25.642626,30.202728,20.966824
"FAM19A2",23.662422,25.939041,20.825865,31.030827,23.672855,24.981394,22.918762,24.897964,21.855995,25.238514,166.84065,124.079605,102.968315,88.09396,146.8522,130.75905,147.59352,135.67795,203.30315,34.90479
"TOB1-AS1",23.542904,24.564762,32.68675,25.05926,26.428467,29.183405,26.054636,32.330814,30.132538,29.983534,23.830593,27.471838,32.22285,33.474697,21.864544,30.741972,39.237537,38.930664,27.918304,26.373013
"CRIPAK",97.76739,94.60116,94.69119,96.02976,112.279854,105.67718,104.086586,78.91851,101.76409,93.379036,58.16434,60.79095,68.61118,74.95996,78.31642,75.66227,71.14109,59.633087,66.76854,82.541565
"NMRAL2P",24.554878,24.968723,28.95282,23.008183,26.687185,24.114048,25.634392,26.383032,20.89725,20.188534,23.761503,28.658262,27.151386,36.6702,27.977987,27.437256,22.01513,30.964947,16.415752,29.960917
"TEX37",40.870594,39.084145,45.483677,42.132973,48.62331,36.565845,48.655827,43.78035,36.046227,50.285522,42.494133,42.43501,34.59384,41.09488,42.00433,38.455116,35.579205,36.49637,35.07905,44.919876
"SLIT2-IT1",17.266365,15.613777,17.909779,14.457726,16.422865,18.4746,17.033106,12.907609,16.092314,20.165716,16.102999,18.723108,15.0803385,16.395464,17.840288,21.682934,17.353828,15.681668,15.612578,15.620442
"SCNN1G",98.95229,419.0849,96.824196,53.738075,69.96208,47.777496,116.60041,71.275856,59.31221,151.35912,20.337038,49.38745,17.400269,15.381886,14.393843,14.507811,24.311945,16.52543,17.045446,16.036938
"LOC101929004",17.179543,18.157415,16.031464,18.964224,19.265793,20.620596,27.104216,20.351624,14.753631,16.845303,22.151768,23.154978,14.245366,17.903652,16.187002,15.340486,14.604253,13.84951,17.373758,23.410343
"RSPO1",62.558743,62.528862,62.828842,50.32797,55.6109,71.25258,58.986137,75.00061,78.60469,57.41121,81.998436,94.11855,79.23839,56.73261,98.54758,69.555405,95.01377,70.66092,74.20817,56.00245
"BREA2",62.200943,53.568123,60.216484,53.65192,42.66924,58.149864,56.55305,58.6065,42.99207,49.78882,62.43245,56.902832,61.54685,62.25536,56.694828,66.974205,56.33429,52.46762,52.873848,55.83132
"HARBI1",54.602577,43.90971,62.619358,53.978237,49.82985,46.466187,44.652718,45.38482,39.082653,52.782143,41.39016,40.512287,44.91586,46.322376,48.762566,44.217777,35.43667,49.063377,56.7637,55.217426
"LINC02580",43.80432,45.688843,40.907413,43.806023,39.0741,41.123123,37.46112,44.43987,34.7083,49.66663,38.282654,40.35903,37.659943,48.39005,38.154255,43.995125,36.271786,36.76129,45.868046,49.18821
"SPATC1",35.217075,41.13194,43.741222,38.94017,37.25363,49.570618,42.091827,43.080578,38.7567,42.66222,41.80607,40.921394,45.77608,45.361626,56.897923,53.6642,39.385014,37.196396,35.011086,44.48156
"HIST1H2BA",11.322643,16.29601,13.2115965,14.138323,12.7858715,14.803128,12.413067,16.251162,16.356218,11.707695,11.415083,12.932828,15.665816,14.774505,14.263719,13.818879,15.528813,13.504659,13.640867,13.94693
"LINC00454",51.23721,43.2932,56.430836,45.264774,45.063046,50.715477,43.37908,52.76533,50.138298,43.511272,39.57498,47.73564,43.16188,49.777042,39.612534,56.69918,43.013035,45.64418,40.5559,54.594856
"LOC200772",45.245384,39.755505,55.365467,38.320587,49.82986,38.762333,38.04037,57.784397,43.827377,35.11253,44.860134,53.350834,39.076885,56.733097,42.798267,51.27592,57.537933,54.56472,40.770603,48.754414
"LINC01348",69.73497,60.486565,65.80326,79.65248,63.47452,85.578926,80.39496,75.49278,70.07824,92.09591,84.16397,76.06562,74.606575,68.674126,79.31142,81.89582,84.44646,97.22272,82.933914,110.38284
"LOC101060391",14.760903,11.469111,14.8441,14.537037,17.164312,12.6578865,11.398989,15.440104,13.259998,14.955824,29.163166,15.610952,15.12078,17.263384,14.539124,17.555117,14.1016655,24.719318,19.911112,12.605088
"DPPA5",20.347233,18.771381,25.207556,24.346018,23.468609,24.481762,21.202257,22.306921,18.77387,23.555452,21.576736,28.051165,20.687918,22.996502,29.229706,32.006203,25.660294,35.10409,24.387003,27.43536
"AA06",45.646652,53.14768,52.58963,60.75044,49.07275,61.28045,52.2296,50.42997,47.393562,63.454247,54.647274,54.505207,53.11358,54.977562,55.006954,47.527527,56.36976,65.107216,58.15286,52.51852
"LINC01988",41.062256,40.208157,37.978416,41.37673,31.02226,43.980957,45.269176,58.477142,45.330868,35.860867,42.674694,51.784042,50.23953,43.62439,43.630016,50.42142,46.4981,48.283966,31.745699,45.690346
"PDZD9",16.417564,15.717318,18.061045,16.271639,15.243273,14.129899,14.86373,18.763498,19.580282,12.88874,13.439857,19.109621,10.900618,16.547367,15.939719,26.61268,11.919672,12.561006,12.210168,15.430713
"NAALADL2-AS3",10.971383,10.203614,10.909075,12.3206415,10.777324,11.29673,10.009988,13.374284,9.493805,10.453957,10.005743,11.439157,10.899614,10.821961,11.439157,10.387066,10.494452,11.770728,10.07558,11.395649
"ZNF582",103.40036,99.91993,102.60734,106.565605,115.738045,119.24855,100.50036,128.78001,107.97488,91.23975,99.01918,96.37941,110.03169,104.93342,93.99544,99.35166,97.8778,92.898766,100.36948,104.34037
"TCAIM",36.619267,24.25749,49.03114,35.642315,27.742443,27.063574,41.06848,34.153755,35.97512,48.364452,28.227407,28.551756,23.67981,23.417562,24.232403,31.537209,35.75635,18.30404,23.677485,33.71568
"NBAT1",48.526897,51.22283,41.61412,44.042835,43.96018,32.340435,36.986485,48.697433,46.505962,39.657864,41.151913,47.73564,48.66136,39.838024,38.96035,58.117462,47.11761,45.58066,45.530308,48.675205
"SERTM1",20.903967,23.884785,19.252344,20.992674,21.592987,16.25956,29.052406,19.810408,17.340338,22.35938,27.370125,98.90201,51.43388,13.696862,27.375847,30.537445,24.454,23.02749,37.842808,77.12515
"KLHL23",144.3849,96.954575,120.97948,79.43821,123.70736,123.08314,116.61548,141.74756,151.34186,143.57854,102.987076,185.33237,177.11847,89.3919,95.204155,119.902145,109.41364,120.38147,152.82465,84.217606
"WDR12",51.46483,44.83828,59.996483,41.59688,44.18715,48.42212,58.07344,48.114567,49.866333,42.693886,42.674694,37.696415,42.487183,47.66946,39.655094,45.920742,39.300667,35.67905,36.23359,50.181496
"DOCK1",46.106728,43.733276,56.48126,38.031277,29.734911,32.70491,35.711765,39.56351,44.395603,33.694126,38.96414,39.39371,45.695377,27.404902,33.614433,31.942146,57.563015,42.57839,29.151194,51.920177
"C1GALT1C1L",55.039753,53.327244,39.551098,60.385845,56.035355,83.74459,52.0742,50.19755,51.949783,48.531757,38.62039,27.545181,27.06935,30.932636,27.37547,34.4213,24.308374,32.47413,29.808916,32.949608
"CBY3",11.513289,14.480621,15.319163,16.487492,15.758723,12.80232,12.625158,17.891932,15.890865,12.421208,14.3437195,14.366298,12.000398,12.446988,11.777849,13.38368,14.871093,14.825157,12.10654,12.235357
"ACP4",109.932785,133.9608,119.94955,120.0498,128.11719,145.69368,121.29533,174.62662,145.45378,101.96241,111.38691,107.57649,123.41642,106.47448,108.43739,113.07002,111.367424,117.880394,106.62827,103.58172
"SRFBP1",52.449924,54.70343,68.201004,59.235924,56.001167,69.66972,81.58895,39.199387,59.19535,76.13282,51.546947,43.997505,35.784946,39.15908,37.7564,40.673397,29.785238,37.533394,40.480087,59.76805
"PRAM1",49.481903,45.070633,41.303875,35.996773,44.52796,39.15543,40.598904,47.9113,49.71415,36.375916,42.557228,35.873726,39.736797,72.71524,46.807484,52.98058,50.58876,59.406322,39.9469,43.231426
"LOC101928323",60.824963,60.528374,81.60093,62.64388,48.17583,40.273376,71.43833,45.82132,71.192505,66.58839,65.07522,48.44318,64.254654,59.6056,53.146057,60.447063,86.674904,64.22191,71.83002,49.21032
"LOC100507557",37.912373,30.42637,34.357307,22.205486,32.493217,29.62648,34.883995,28.875383,23.849527,24.59971,51.174397,33.36207,49.198685,51.33492,35.873856,61.133793,48.73752,39.71067,40.55307,21.465654
"ESS2",137.34117,133.6216,180.98685,156.33945,178.17725,165.84569,173.04614,161.05219,153.7203,151.95781,147.14954,139.68398,168.22491,199.05602,182.77097,182.72139,134.16652,155.51689,172.28464,146.15347
"CAVIN4",29.644157,33.651352,32.15773,21.178022,31.260056,27.999062,46.7703,38.15183,40.12555,24.36116,16.227741,15.539128,21.417826,20.082626,20.861155,27.526045,19.642044,17.645369,16.585505,15.91394
"LOC101928087",33.987606,34.17329,29.362822,41.05969,33.694935,44.505405,33.84943,37.312557,33.91353,43.43091,29.789087,33.447838,37.219437,45.87917,41.13054,40.605953,31.493004,37.133938,36.373783,45.619354
"FOXCUT",87.19141,78.37452,79.06888,89.57918,88.92073,88.99157,112.081505,128.39557,82.873825,79.37827,79.967964,70.245415,57.964165,75.63049,90.53874,79.02018,78.093796,70.575386,84.527794,89.64759
"MSS51",54.90837,40.919804,50.479855,37.60603,56.265564,39.79634,52.414547,50.20829,62.801853,49.137352,45.566307,41.396725,50.431232,47.777496,44.393528,38.418663,37.59275,39.30766,46.394817,41.187405
"MBD1",32.313545,24.968723,26.3761,28.6247,33.683033,26.479528,31.606068,33.54359,33.533665,35.019,30.5007,24.62266,34.417854,32.760117,33.144543,34.803696,34.422432,33.841988,39.766357,50.706566
"ZNF738",56.57058,25.332987,26.255362,23.987272,40.239574,25.708757,27.42995,21.603626,33.87423,34.00993,27.19017,35.505043,41.023357,31.005957,26.302652,52.228256,32.88156,39.715355,30.587606,25.138344
"ZNF615",98.82065,82.13806,101.845695,98.34886,141.60576,124.415115,138.10394,87.68268,94.887314,130.19394,105.27607,126.11924,164.04019,160.84428,114.76845,133.0886,161.29436,138.36543,187.40527,83.98641
"KRT17P5",53.781128,49.21518,71.75081,68.835754,49.01121,64.77294,68.369545,53.264587,50.024757,71.132576,52.47161,61.489765,58.414436,68.01388,60.39155,62.287727,70.04904,46.51166,58.92932,64.728325
"DLG3-AS1",63.12945,47.65322,67.48038,64.08856,56.272808,70.216415,69.605965,63.21741,43.197933,70.91454,48.508205,66.06143,57.344395,56.314228,61.56443,56.30867,48.437096,44.628696,60.402405,58.41012
"LOC101927021",54.14403,62.092957,52.099857,65.93323,49.457302,66.144775,65.702644,70.16383,72.42436,67.102104,50.092117,54.30479,64.846245,55.2307,63.065186,50.929806,57.415314,45.769436,47.652245,66.60592
"TNNI3K",19.584578,16.807348,23.131609,14.558284,25.616814,16.630896,18.923353,15.466749,27.793129,17.518103,21.182007,26.43632,30.223778,22.742483,22.319029,18.746489,21.857262,34.653137,15.251176,19.184324
"MIR3936HG",102.27566,93.770485,108.65561,99.98003,100.46169,106.13668,98.08314,127.22659,92.14216,91.453445,85.53482,65.17294,81.63308,74.4232,73.69805,83.761765,71.688225,79.57169,69.95928,94.28876
"LOC101929988",51.337242,47.223507,47.824814,44.666954,57.835094,44.96087,49.68564,40.523388,59.172432,49.17763,56.01767,44.117546,53.53365,52.216824,52.75888,39.060017,45.642014,53.926258,57.15955,60.496258
"ACSM2B",16.333523,19.399715,19.642353,19.615976,18.298792,20.106138,14.320026,22.985407,14.499632,15.924214,17.420238,16.584015,17.372416,21.078278,14.722741,22.335201,18.507326,20.562557,17.391586,19.519949
"ANO7",107.6162,132.50584,126.30665,134.21797,149.15924,124.10333,144.07144,117.75899,131.42697,134.5626,114.12836,98.06564,118.51518,126.68696,122.13106,115.370636,131.25168,117.24045,93.68696,117.120476
"PXDNL",13.763964,11.958624,11.969957,12.549332,10.562506,10.383458,11.248641,11.707204,10.585558,12.276505,10.582475,10.377036,10.968692,10.773244,10.725122,10.471039,9.601794,11.968416,10.659485,14.02709
"LINC02064",58.380157,65.968445,73.269585,69.56615,66.805984,79.72597,63.043083,64.279236,50.93999,73.21863,72.23863,63.577026,61.288662,58.122005,59.97429,83.19271,51.121227,66.288315,56.597454,64.53623
"PCED1B-AS1",13.260087,20.826313,15.100925,15.05887,12.84369,18.965626,19.755493,16.340857,15.364391,14.968652,14.091701,19.524786,18.6413,22.409584,17.696411,18.828455,15.535083,20.906124,18.468237,18.453857
"ACOT6",18.37537,17.84643,16.092428,22.93271,17.185383,16.757397,19.277077,21.873276,13.79848,17.591887,19.350657,19.291471,14.697426,18.294731,16.487429,19.291471,19.226522,18.698614,17.47229,15.833242
