"","GSM160404","GSM160424","GSM160427","GSM160428","GSM160429","GSM160353","GSM160358","GSM160362","GSM160391","GSM160405"
"GUCY1B2",26.0436704822891,30.7186261394584,28.4384047908604,31.0630246757595,26.4251106428282,25.9761933144626,29.9359994906463,27.6465867051735,25.7377418547712,27.7899440288314
"UPB1",43.3721090392999,76.2705654475555,47.4007869107603,81.2164419625319,62.7689198022667,44.1410433527637,41.6329297692538,35.9007316017994,39.2844562764018,38.472528586271
"CCT8L2",25.2718703162991,33.9778507174309,32.1259872378368,36.6195290640494,30.9425923947062,25.9440669561812,23.9158084959302,26.8199619618008,24.5486598226986,23.4952050223451
"RHBG",106.793041899462,126.113422308799,91.4547837672362,137.831495817415,87.9901512691677,87.7844701638753,84.6517384770699,91.3401133143069,86.3546168499919,84.0830145517163
"DLC1",25.4305141522299,26.0932823731092,23.7196354599301,28.7035307473408,25.4305141522299,28.6042471232763,23.376181726685,21.8256709606959,22.9839001925469,26.6365026948044
"DUSP21",23.8298636377095,27.82896923625,26.6005086599488,25.1045564271816,27.857309848435,24.2743278007863,24.6817108202225,24.3889389226514,25.5803961963356,24.9211327611654
"ZSCAN2",53.3269645673571,91.4683461665291,94.3153060781685,128.599643937442,92.9861235804701,72.8291220026424,67.8492722099728,71.1342671970186,62.820306330031,66.6914636190155
"ABI3BP",28.0560046303317,28.7226752282244,26.8631393546423,56.8388196090339,31.9227031435684,27.3847680798383,22.4398518436614,22.7971350274699,32.1970589321886,27.9807138752413
"LIM2",39.8203312881007,42.2033233557435,51.8306988509231,43.9287764535766,49.2412912483512,48.012436441917,35.1210808483165,40.5795441508424,42.2633036848584,43.0185142982497
"NUP62CL",22.9466057104033,24.9571700785872,27.7340579518864,24.3814123948127,22.5157659811165,16.741100153988,50.688588270638,26.2361348565409,22.0980517399978,21.5713948623174
"ATG16L1",94.1365400919014,40.0310196481862,107.707597107644,77.1411618998403,61.8501656109877,100.715749498947,89.9919010640153,173.460677858846,159.646127837522,141.267610711861
"CRB1",30.2090456426715,33.7685129305721,27.8313746419496,41.7092239728207,31.3912473012513,28.9319625526174,30.3280329086804,30.0904439058532,27.3820062983288,29.6764479528056
"AUP1",469.165077104094,507.729441806843,784.786381304275,614.183680803004,617.479441806843,730.440185942224,790.768391416925,810.800412431228,610.387810412652,432.954651465484
"VNN3",39.9743753118752,47.0031609020617,62.5335795723558,54.2497328603476,42.6808887955974,36.908686793147,64.4104225762657,36.2095821461121,36.5941489488272,36.7077902447703
"TMEM176B",642.118884305437,894.61627423884,326.840652660657,339.99329188705,321.09302727521,1180.77582293425,314.734785428189,109.2633855592,690.061289286601,491.450837873779
"FAM90A1",39.1233921203826,41.0166433930627,50.374354305798,41.2353973359459,39.634844519037,40.1238464639992,31.5312879528414,31.7820791465665,31.47832051986,41.955729035147
"VRTN",64.4326901815112,110.802607567215,104.796463820072,116.055427948438,119.198237671795,67.7738036058327,69.6945250027978,70.7595293347724,59.5468682499571,64.506626751881
"ADM2",114.092303058015,144.589331557094,123.022522370618,129.573071782785,122.900823728941,131.939305059877,107.047027701862,116.687094217577,120.39125048319,104.393933258304
"CFAP46",21.2641926478144,23.0253253609227,21.2063373390435,20.3944359281119,24.3525349522136,19.7199351334853,21.854139363225,23.1488868355229,21.2129774784911,20.4174456356322
"KCNK15",17.8155201319727,19.0934630775225,16.5273244516554,17.2112743081509,17.2467712800221,17.2533173763469,18.2686922041717,17.9931459538552,16.0495581509911,18.2370196728571
"MMP26",25.9800293912858,37.6573930950174,31.1081422348288,44.4651022212925,68.7626374494185,42.32340450776,68.621465962219,28.5952255269219,63.2502414437159,27.6795734689897
"BPIFA1",42.2883997597502,31.4084220531621,36.8523387823997,35.2299801748624,29.0936708914737,49.2452338071085,43.0476865783051,37.0534286641225,38.6970078933628,47.6554418340866
"C21orf62",34.2901169873736,31.4948912895623,27.2160551232851,57.844530413815,46.4370107585532,29.245271602274,30.4847302968108,30.7045086872452,27.2887890612368,33.6407491003184
"TSKS",21.3812044540805,28.5419102830224,27.7769318448721,37.7502679376545,28.2638921969274,24.6589931196544,21.5954933267271,24.3607293504199,22.5979176706647,18.7614949476895
"FAM35A",1609.73851895192,1943.17432868401,2167.69870754955,1945.32359448813,2152.00775484335,1833.43024176089,1446.04953819831,1880.59436352592,1736.163724389,1589.5062327574
"PKDREJ",49.0714138686194,62.084589533832,62.4751646058546,62.2185233081605,58.8462559191913,49.8039010389388,43.302483295973,54.4550596723733,50.2764609733846,48.3228060751596
"FBXO4",17.1403804941804,16.848654965523,15.9051520231575,15.2366081783917,17.4302286635416,15.8777272965903,17.3528474825805,16.9885519531258,16.541825441712,18.1271013819974
"SLC17A6",19.5265603327769,20.3343684480411,20.0185848618182,34.7525990940686,23.2206912077158,17.0370978578938,16.6321739907875,17.9404828235133,19.1183795583467,17.6264860942926
"TRPC5",16.8796331103268,16.5431624176809,14.8887505054534,15.7013410682284,14.2356227133824,14.5653288297579,15.1032207162449,14.724961374332,16.3690317713382,16.7253786297375
"PRPF39",215.978888269564,251.179448869784,193.181875316409,213.780479297764,199.371505585385,270.723249237822,296.243162433719,384.69366272721,342.136053900713,238.179472224916
"PDZD7",31.0597281417423,28.6608076481431,35.4012010169955,33.9819073719385,33.0788264758038,33.4428436818554,31.4049007491266,38.6975285306849,32.1800276134605,33.058570514493
"ATP1B4",16.2557383088504,18.4785353853806,20.2928152683123,41.4103427281576,38.9262525414716,15.647158512355,16.6917859302372,14.8273268267187,17.0020479396375,15.2754703840345
"PACS1",100.157238424586,139.080221288518,201.649378928195,136.814962875078,138.82286194315,96.2014822865532,104.277910977072,111.541609993642,124.226183784147,104.427301672917
"TSPAN32",104.267340912878,117.228351053539,92.7907988439493,97.8638577567955,101.851173778949,113.687528334508,88.7825031656108,105.339495366438,96.3130952514553,105.185725261632
"EN1",18.6181976609985,25.268344677491,20.5136981881209,25.7537931623828,20.356463584462,18.393945643811,20.5365210196941,22.6602055965734,18.7629945381872,18.8989660702308
"C11orf21",39.3783541181468,45.8687591970665,44.5509910190674,37.4606331413688,39.1700727742755,40.5349916536765,38.8444146012618,33.1784425797633,33.3963037064598,33.6585530909898
"IGF2-AS",57.8545105924399,108.464400672066,97.7814432296826,111.186868137877,98.6372058227153,87.8229088789741,68.811566644942,70.7351464218682,70.0250216361182,71.3762169396847
"CYP2W1",73.9449964050897,155.8134804797,140.944243701483,175.47162293596,147.428007291605,91.3002150662111,91.3041146187548,88.7472975710368,74.6815758791374,77.299268443201
"SHANK1",25.3222817449141,53.7848030831157,38.4861658375754,35.3600302991444,32.2106139998608,28.0141307757239,26.6220620459775,26.264097969096,28.1892977905007,25.5407828823406
"RNLS",28.8000451093128,49.8131766107376,35.0451564257444,43.2905590739164,43.7356484526659,27.3577375799877,28.7694920733634,30.8273029426935,30.0327951946274,27.6805454728089
"CCR10",44.0714243808109,65.907534118123,56.6745271419504,65.3713086996509,60.8574301120634,48.0554807669749,34.5081538172087,56.9316035735459,53.2278764454572,33.6976796366367
"PIK3R5",71.6450019716671,67.045700137493,55.2243596037256,59.6621919201042,58.6899083973436,69.9531062816362,63.3520176012143,64.8840756284245,66.5862674059098,78.5374162826796
"IKZF2",27.5641532526552,33.7385847404072,29.6719853818593,31.8080467112625,28.1098311100821,27.1836310104938,23.6061814679918,33.9839301714687,24.0346405455055,28.7832237780492
"RETN",42.0699719175903,59.7038959850627,57.844530413815,51.610223845849,48.5031821002164,47.6559579900086,40.9473755786883,39.2682973502263,43.3548147479814,38.9968085828218
"PRDM11",49.0411567434714,59.8277485351553,58.2506099540968,50.5771465084466,56.8132145065483,59.2374182674414,51.6927734222004,64.5509298051225,49.9211200331413,50.18840651997
"LOC100506282",37.352567037411,50.3368949997079,97.4646047369626,59.543154012097,45.0460193479697,39.6711643276563,45.3086030497786,48.7455168912761,46.3398347407935,47.0666066726619
"KLK14",43.2154635938782,53.6493178105144,66.7205632798708,69.2058847873208,52.8449807700482,67.1154968105047,53.8019973864362,54.9961646193384,55.5756424326127,54.6706978333301
"SEMA6D",51.4855264680011,53.8766139488592,53.1437210015172,54.2497328603476,50.9301215544696,29.8161570726522,31.4048698537467,41.1643225834798,39.3003140517025,62.6419225223546
"FAM106A",39.3976824720565,39.2545991828702,30.4055917107375,25.7658039630028,30.0957878594904,24.8872726401706,37.8574662239354,57.2331823502224,47.8321350721269,43.0345801934262
"PGAP1",129.311493121508,700.821218333627,147.275627670798,150.774957821505,148.427556676201,40.0682441093226,91.4455853799657,117.988327526979,180.83315703756,149.873629944353
"GVINP1",73.333820936605,58.5848230101988,49.0726633680736,69.2998758746001,56.7981093985332,75.1688788564538,54.4750694865299,63.4138546410092,80.0516470040821,73.6544037569965
"ADAMTSL4",39.8974182152814,60.4420674229558,39.6075786557425,55.4289029326982,42.4735868550794,43.2961492120072,36.7088558040121,40.8764754696224,37.5779188476229,38.8838122811764
"CCDC170",54.764610670768,44.571394155818,38.6701671817368,59.9434619146468,47.8694824405749,47.2457276345797,49.1457092012702,50.2168584837175,50.7704837619505,42.0588435830772
"PRR36",86.5507501662194,83.4269225389981,195.154694466356,95.6091304025713,124.839598805489,159.41065837371,243.363176529293,150.379544462972,168.791101601507,105.086363270959
"HKDC1",18.8729678148998,25.5310131788465,22.3696183499483,26.508675245695,20.5002526731053,22.3696183499483,19.0609663336291,21.1758408927259,21.1687381693386,20.5002526731053
"MLST8",243.687199511298,142.332213562973,322.296961918988,205.841634605435,217.118643642645,317.644180270876,395.479441806843,269.042247658835,257.824517118978,227.081545895533
"BCAS4",60.6406235293167,71.4326203477968,53.9565645235224,60.6406235293167,51.8086467084213,75.8111979312062,68.537179274042,56.3510749966038,54.4543171289717,61.8973659207523
"ITFG2",142.119180368041,95.9882996630026,154.918230737579,133.755284899735,118.595056614716,114.95092463373,123.302816479178,147.269201782678,131.771573085163,130.995244572164
"PDZRN4",506.730964068905,977.350436225239,280.086733880051,689.12269728297,698.489288491391,599.320449103953,175.089466916842,205.626893950051,319.379482311144,341.98088972004
"ELP6",48.1801064250898,38.3810356782428,37.1626521709512,41.7541060570519,39.9421762525369,40.2799805196225,49.1387082466717,52.1690967348828,49.7244825678472,47.1502368657239
"C16orf70",28.7375968537432,49.7804579651102,34.745933304001,48.7488932046207,35.0328455012331,30.6511069434091,31.4017049418775,37.6791516510855,33.7316468734501,27.1123951824523
"MCTP2",163.28319761675,96.0425538063041,150.051105303313,88.6162734924708,114.82370020289,261.638352483403,392.579441806843,208.26152523227,156.048146378297,180.255885571764
"FTCD",65.3081100564838,95.7513161692576,89.463986670095,79.7158972571773,107.6925092816,71.5933999014599,66.4073631020266,105.012399395394,84.0531357766586,62.6194003023176
"SIRT2",419.409232124175,485.704579982803,483.553622584688,669.259475279634,552.305857509714,467.937368873123,495.977093888225,417.643788416125,423.749473053764,400.922305276962
"ADPRM",292.871733086612,110.221082512727,220.505387114664,148.840773711351,128.583316791121,539.576239132567,638.07994374636,229.252440409513,299.202750258919,365.120568464528
"NELFCD",1213.96017965043,700.494059290531,1186.47944180684,618.840683497982,862.579441806842,1140.59609916042,1474.47944180684,1239.89866488514,1380.74868596173,1258.37944180684
"ZNF770",32.3963636137355,25.4336017743555,19.6485860091764,24.0526291361173,18.8658001921589,26.4739882510003,48.2142191000027,24.0658412295363,24.0466715258644,33.0639578852851
"LOC202181",120.211175430149,132.955629796506,233.291912352972,108.964639115402,116.470739416402,104.485138774706,78.1063208686547,114.256959171036,179.098864412003,98.6627084659977
"DAB1",36.0487906835743,44.7732360490113,53.6338842456178,42.1187015318622,40.1956059434423,36.6170390703585,34.9306194178894,37.8702453498382,32.5038671144991,51.6282687942771
"SYTL2",58.2244745097028,25.912042129237,24.1635830741759,20.3065432865335,24.5891710118277,58.2746030659367,42.4178405780786,33.2730781098561,54.0446914073084,66.0961842204682
"ADGB",14.4409872445044,18.6565636671779,16.9299792184641,16.4418924723622,14.214415466826,14.3120356232358,13.9279377220027,14.5642022878257,13.995464049729,13.0715592036129
"FAR2",115.097151089374,93.5425869791801,46.5844880493899,120.852172120501,84.8215032539735,162.660442894002,58.2064393587967,59.1138914335215,64.7409361703426,89.1641349216491
"ZNF532",1676.75649424418,1971.9358492321,2756.6669327319,1274.40475047231,2536.84943950928,1855.2178541968,3313.55642557322,2333.32598976943,2630.29403811379,2175.22146685038
"ZCWPW1",173.635486307016,250.011035149032,213.563016049627,216.234660048687,168.310246657367,141.402213316798,158.918413069283,157.501841547704,161.020358204473,154.655483203132
"CRCT1",23.5153723790686,23.8731992264724,24.3918585935165,25.25277458885,32.3102256262907,27.2260269445542,22.6897833167244,22.6984021248306,24.0543879272157,22.8312782110973
"FOXE3",27.7952336599989,30.8248255459443,32.9747925906812,28.4678551035014,29.7926521168899,29.1231203282037,28.93282897031,30.2843039808127,29.8753988618495,25.3542895772796
"LRRC31",35.4924472273299,33.142722115671,37.8739331481053,36.6195290640494,28.1982915761557,21.3390596984863,232.764277523418,44.4048872243032,19.9240314810464,35.8933603209478
"TSGA10",32.9286294012637,34.6797098908227,55.441453802219,38.4301313961736,35.8349302065054,33.3020477098956,117.848088242335,37.3993619143852,39.116556905112,31.9737849920078
"SERPINA10",30.9582080389558,45.9635435716757,35.2690963405927,65.3017633828351,39.5493880102133,29.4828275598514,32.1886877156121,31.4839565817875,27.753718724585,32.9193079557943
"CST8",42.4101880014888,40.3445561045707,38.4435616334233,43.7185989198166,36.4857918252261,34.5179024322299,33.0193399149686,35.9534483502969,34.92576780695,37.6769187390263
"SDK2",44.7297743729597,104.500714676089,127.625956693382,113.02291592893,130.010911632434,71.4597215602412,63.8292454779717,74.6485163721841,65.6196987200581,52.4408544690847
"KCNQ1DN",51.5768402387778,91.2049537845248,105.388403586202,91.2566201313909,77.4319803900145,72.6814362008998,72.5671049299109,76.5132217192827,58.8622551702859,65.6841574567019
"CHIA",67.1477389311625,54.2186386619269,64.5834720966758,68.9206285966857,63.2628020785775,67.4621579069509,59.7855062887028,64.9959748650292,58.2280942829335,62.9735502900719
"OSGEPL1",159.81041063123,103.027608166193,78.6783601908029,115.490419717341,105.002835562374,131.569874967254,173.835033397114,126.376010470565,122.743322378564,194.881346809693
"POMT2",131.724543692365,181.557997238493,193.306900267981,212.458797501755,162.137000733199,163.405216312679,153.927597416434,165.390061116477,134.050468578654,130.58425508708
"HP1BP3",368.179441806843,269.828875410014,248.252932762493,259.076140403774,200.299415819543,568.063880898447,341.679441806871,321.975333773085,371.276897799619,478.518194404659
"TBX4",59.5220712831762,61.83917500713,35.4103670922678,61.6859001651173,67.5509136996778,82.1669492797419,37.1297109399745,35.8229034035712,89.0853652546183,55.6812489390609
